user,par,doi,rank
RobLa,438,0.603149886,22
RobLa,557,0.426859624,23
RobLa,512,0.343023285,24
RobLa,510,0.343023285,25
RobLa,498,0.343023285,26
RobLa,497,0.343023285,27
RobLa,489,0.343023285,28
RobLa,487,0.343023285,29
RobLa,462,0.040638515,30
RobLa,673,0,31
RobLa,667,0,32
RobLa,665,0,33
RobLa,660,0,34
RobLa,659,0,35
RobLa,658,0,36
RobLa,657,0,37
RobLa,656,0,38
RobLa,655,0,39
RobLa,654,0,40
RobLa,653,0,41
RobLa,652,0,42
RobLa,651,0,43
RobLa,649,0,44
RobLa,648,0,45
RobLa,647,0,46
RobLa,646,0,47
RobLa,644,0,48
RobLa,643,0,49
RobLa,642,0,50
RobLa,641,0,51
RobLa,640,0,52
RobLa,639,0,53
RobLa,638,0,54
RobLa,637,0,55
RobLa,636,0,56
RobLa,635,0,57
Brion VIBBER,418,0.193210678,1
Brion VIBBER,417,0.171611766,2
Brion VIBBER,424,0.150012854,3
Brion VIBBER,419,0.150012854,4
Brion VIBBER,416,0.150012854,5
Brion VIBBER,508,0.143206393,6
Brion VIBBER,524,0.121607481,7
Brion VIBBER,517,0.121607481,8
Brion VIBBER,509,0.121607481,9
Brion VIBBER,507,0.121607481,10
Brion VIBBER,502,0.121607481,11
Brion VIBBER,501,0.121607481,12
Brion VIBBER,485,0.121607481,13
Brion VIBBER,471,0.100008569,14
Brion VIBBER,469,0.100008569,15
Brion VIBBER,468,0.100008569,16
Brion VIBBER,458,0.100008569,17
Brion VIBBER,423,0.100008569,18
Brion VIBBER,421,0.100008569,19
Brion VIBBER,610,0.086395649,20
Brion VIBBER,557,0.086395649,21
Brion VIBBER,567,0.064796737,22
Brion VIBBER,512,0.043197824,23
Brion VIBBER,510,0.043197824,24
Brion VIBBER,498,0.043197824,25
Brion VIBBER,497,0.043197824,26
Brion VIBBER,489,0.043197824,27
Brion VIBBER,487,0.043197824,28
Brion VIBBER,438,0.043197824,29
Brion VIBBER,673,0,30
Brion VIBBER,667,0,31
Brion VIBBER,665,0,32
Brion VIBBER,660,0,33
Brion VIBBER,659,0,34
Brion VIBBER,658,0,35
Brion VIBBER,657,0,36
Brion VIBBER,656,0,37
Brion VIBBER,655,0,38
Brion VIBBER,654,0,39
Brion VIBBER,653,0,40
Brion VIBBER,652,0,41
Brion VIBBER,651,0,42
Brion VIBBER,649,0,43
Brion VIBBER,648,0,44
Brion VIBBER,647,0,45
Brion VIBBER,646,0,46
Brion VIBBER,644,0,47
Brion VIBBER,643,0,48
Brion VIBBER,642,0,49
Brion VIBBER,641,0,50
Brion VIBBER,640,0,51
Brion VIBBER,639,0,52
Brion VIBBER,638,0,53
Brion VIBBER,637,0,54
Brion VIBBER,636,0,55
Brion VIBBER,635,0,56
Brion VIBBER,462,0,57
Aloha,418,0.193210678,1
Aloha,417,0.171611766,2
Aloha,424,0.150012854,3
Aloha,419,0.150012854,4
Aloha,416,0.150012854,5
Aloha,508,0.143206393,6
Aloha,524,0.121607481,7
Aloha,517,0.121607481,8
Aloha,509,0.121607481,9
Aloha,507,0.121607481,10
Aloha,502,0.121607481,11
Aloha,501,0.121607481,12
Aloha,485,0.121607481,13
Aloha,471,0.100008569,14
Aloha,469,0.100008569,15
Aloha,468,0.100008569,16
Aloha,458,0.100008569,17
Aloha,423,0.100008569,18
Aloha,421,0.100008569,19
Aloha,610,0.086395649,20
Aloha,557,0.086395649,21
Aloha,567,0.064796737,22
Aloha,512,0.043197824,23
Aloha,510,0.043197824,24
Aloha,498,0.043197824,25
Aloha,497,0.043197824,26
Aloha,489,0.043197824,27
Aloha,487,0.043197824,28
Aloha,438,0.043197824,29
Aloha,673,0,30
Aloha,667,0,31
Aloha,665,0,32
Aloha,660,0,33
Aloha,659,0,34
Aloha,658,0,35
Aloha,657,0,36
Aloha,656,0,37
Aloha,655,0,38
Aloha,654,0,39
Aloha,653,0,40
Aloha,652,0,41
Aloha,651,0,42
Aloha,649,0,43
Aloha,648,0,44
Aloha,647,0,45
Aloha,646,0,46
Aloha,644,0,47
Aloha,643,0,48
Aloha,642,0,49
Aloha,641,0,50
Aloha,640,0,51
Aloha,639,0,52
Aloha,638,0,53
Aloha,637,0,54
Aloha,636,0,55
Aloha,635,0,56
Aloha,462,0,57
Andre Engels,418,0.107994561,1
Andre Engels,610,0.086395649,2
Andre Engels,557,0.086395649,3
Andre Engels,508,0.086395649,4
Andre Engels,417,0.086395649,5
Andre Engels,567,0.064796737,6
Andre Engels,524,0.064796737,7
Andre Engels,517,0.064796737,8
Andre Engels,509,0.064796737,9
Andre Engels,507,0.064796737,10
Andre Engels,502,0.064796737,11
Andre Engels,501,0.064796737,12
Andre Engels,485,0.064796737,13
Andre Engels,424,0.064796737,14
Andre Engels,419,0.064796737,15
Andre Engels,416,0.064796737,16
Andre Engels,512,0.043197824,17
Andre Engels,510,0.043197824,18
Andre Engels,498,0.043197824,19
Andre Engels,497,0.043197824,20
Andre Engels,489,0.043197824,21
Andre Engels,487,0.043197824,22
Andre Engels,471,0.043197824,23
Andre Engels,469,0.043197824,24
Andre Engels,468,0.043197824,25
Andre Engels,458,0.043197824,26
Andre Engels,438,0.043197824,27
Andre Engels,423,0.043197824,28
Andre Engels,421,0.043197824,29
Andre Engels,673,0,30
Andre Engels,667,0,31
Andre Engels,665,0,32
Andre Engels,660,0,33
Andre Engels,659,0,34
Andre Engels,658,0,35
Andre Engels,657,0,36
Andre Engels,656,0,37
Andre Engels,655,0,38
Andre Engels,654,0,39
Andre Engels,653,0,40
Andre Engels,652,0,41
Andre Engels,651,0,42
Andre Engels,649,0,43
Andre Engels,648,0,44
Andre Engels,647,0,45
Andre Engels,646,0,46
Andre Engels,644,0,47
Andre Engels,643,0,48
Andre Engels,642,0,49
Andre Engels,641,0,50
Andre Engels,640,0,51
Andre Engels,639,0,52
Andre Engels,638,0,53
Andre Engels,637,0,54
Andre Engels,636,0,55
Andre Engels,635,0,56
Andre Engels,462,0,57
Zoe,418,0.575827737,1
Zoe,417,0.555586784,2
Zoe,424,0.491991398,3
Zoe,419,0.491991398,4
Zoe,416,0.491991398,5
Zoe,508,0.483826978,6
Zoe,524,0.441908809,7
Zoe,517,0.441908809,8
Zoe,509,0.441908809,9
Zoe,507,0.441908809,10
Zoe,502,0.441908809,11
Zoe,501,0.441908809,12
Zoe,485,0.441908809,13
Zoe,610,0.427016233,14
Zoe,471,0.420309896,15
Zoe,469,0.420309896,16
Zoe,468,0.420309896,17
Zoe,458,0.420309896,18
Zoe,423,0.399990639,19
Zoe,421,0.399990639,20
Zoe,567,0.385098064,21
Zoe,557,0.3836618,22
Zoe,438,0.343179894,23
Zoe,512,0.299825461,24
Zoe,510,0.299825461,25
Zoe,498,0.299825461,26
Zoe,497,0.299825461,27
Zoe,489,0.299825461,28
Zoe,487,0.299825461,29
Zoe,462,0.040638515,30
Zoe,673,0,31
Zoe,667,0,32
Zoe,665,0,33
Zoe,660,0,34
Zoe,659,0,35
Zoe,658,0,36
Zoe,657,0,37
Zoe,656,0,38
Zoe,655,0,39
Zoe,654,0,40
Zoe,653,0,41
Zoe,652,0,42
Zoe,651,0,43
Zoe,649,0,44
Zoe,648,0,45
Zoe,647,0,46
Zoe,646,0,47
Zoe,644,0,48
Zoe,643,0,49
Zoe,642,0,50
Zoe,641,0,51
Zoe,640,0,52
Zoe,639,0,53
Zoe,638,0,54
Zoe,637,0,55
Zoe,636,0,56
Zoe,635,0,57
DavidLevinson,418,0.193210678,1
DavidLevinson,417,0.171611766,2
DavidLevinson,424,0.150012854,3
DavidLevinson,419,0.150012854,4
DavidLevinson,416,0.150012854,5
DavidLevinson,508,0.143206393,6
DavidLevinson,524,0.121607481,7
DavidLevinson,517,0.121607481,8
DavidLevinson,509,0.121607481,9
DavidLevinson,507,0.121607481,10
DavidLevinson,502,0.121607481,11
DavidLevinson,501,0.121607481,12
DavidLevinson,485,0.121607481,13
DavidLevinson,471,0.100008569,14
DavidLevinson,469,0.100008569,15
DavidLevinson,468,0.100008569,16
DavidLevinson,458,0.100008569,17
DavidLevinson,423,0.100008569,18
DavidLevinson,421,0.100008569,19
DavidLevinson,610,0.086395649,20
DavidLevinson,557,0.086395649,21
DavidLevinson,567,0.064796737,22
DavidLevinson,512,0.043197824,23
DavidLevinson,510,0.043197824,24
DavidLevinson,498,0.043197824,25
DavidLevinson,497,0.043197824,26
DavidLevinson,489,0.043197824,27
DavidLevinson,487,0.043197824,28
DavidLevinson,438,0.043197824,29
DavidLevinson,673,0,30
DavidLevinson,667,0,31
DavidLevinson,665,0,32
DavidLevinson,660,0,33
DavidLevinson,659,0,34
DavidLevinson,658,0,35
DavidLevinson,657,0,36
DavidLevinson,656,0,37
DavidLevinson,655,0,38
DavidLevinson,654,0,39
DavidLevinson,653,0,40
DavidLevinson,652,0,41
DavidLevinson,651,0,42
DavidLevinson,649,0,43
DavidLevinson,648,0,44
DavidLevinson,647,0,45
DavidLevinson,646,0,46
DavidLevinson,644,0,47
DavidLevinson,643,0,48
DavidLevinson,642,0,49
DavidLevinson,641,0,50
DavidLevinson,640,0,51
DavidLevinson,639,0,52
DavidLevinson,638,0,53
DavidLevinson,637,0,54
DavidLevinson,636,0,55
DavidLevinson,635,0,56
DavidLevinson,462,0,57
B4hand,418,0.193210678,1
B4hand,417,0.171611766,2
B4hand,424,0.150012854,3
B4hand,419,0.150012854,4
B4hand,416,0.150012854,5
B4hand,508,0.143206393,6
B4hand,524,0.121607481,7
B4hand,517,0.121607481,8
B4hand,509,0.121607481,9
B4hand,507,0.121607481,10
B4hand,502,0.121607481,11
B4hand,501,0.121607481,12
B4hand,485,0.121607481,13
B4hand,471,0.100008569,14
B4hand,469,0.100008569,15
B4hand,468,0.100008569,16
B4hand,458,0.100008569,17
B4hand,423,0.100008569,18
B4hand,421,0.100008569,19
B4hand,610,0.086395649,20
B4hand,557,0.086395649,21
B4hand,567,0.064796737,22
B4hand,512,0.043197824,23
B4hand,510,0.043197824,24
B4hand,498,0.043197824,25
B4hand,497,0.043197824,26
B4hand,489,0.043197824,27
B4hand,487,0.043197824,28
B4hand,438,0.043197824,29
B4hand,673,0,30
B4hand,667,0,31
B4hand,665,0,32
B4hand,660,0,33
B4hand,659,0,34
B4hand,658,0,35
B4hand,657,0,36
B4hand,656,0,37
B4hand,655,0,38
B4hand,654,0,39
B4hand,653,0,40
B4hand,652,0,41
B4hand,651,0,42
B4hand,649,0,43
B4hand,648,0,44
B4hand,647,0,45
B4hand,646,0,46
B4hand,644,0,47
B4hand,643,0,48
B4hand,642,0,49
B4hand,641,0,50
B4hand,640,0,51
B4hand,639,0,52
B4hand,638,0,53
B4hand,637,0,54
B4hand,636,0,55
B4hand,635,0,56
B4hand,462,0,57
Infrogmation,418,0.706394191,1
Infrogmation,417,0.686153238,2
Infrogmation,424,0.622557852,3
Infrogmation,419,0.622557852,4
Infrogmation,416,0.622557852,5
Infrogmation,508,0.614393432,6
Infrogmation,524,0.572475263,7
Infrogmation,517,0.572475263,8
Infrogmation,509,0.572475263,9
Infrogmation,507,0.572475263,10
Infrogmation,502,0.572475263,11
Infrogmation,501,0.572475263,12
Infrogmation,485,0.572475263,13
Infrogmation,471,0.55087635,14
Infrogmation,469,0.55087635,15
Infrogmation,468,0.55087635,16
Infrogmation,458,0.55087635,17
Infrogmation,423,0.530557093,18
Infrogmation,421,0.530557093,19
Infrogmation,610,0.500771943,20
Infrogmation,567,0.458853773,21
Infrogmation,438,0.416935604,22
Infrogmation,557,0.414063076,23
Infrogmation,512,0.330226737,24
Infrogmation,510,0.330226737,25
Infrogmation,498,0.330226737,26
Infrogmation,497,0.330226737,27
Infrogmation,489,0.330226737,28
Infrogmation,487,0.330226737,29
Infrogmation,462,0.243831088,30
Infrogmation,673,0,31
Infrogmation,667,0,32
Infrogmation,665,0,33
Infrogmation,660,0,34
Infrogmation,659,0,35
Infrogmation,658,0,36
Infrogmation,657,0,37
Infrogmation,656,0,38
Infrogmation,655,0,39
Infrogmation,654,0,40
Infrogmation,653,0,41
Infrogmation,652,0,42
Infrogmation,651,0,43
Infrogmation,649,0,44
Infrogmation,648,0,45
Infrogmation,647,0,46
Infrogmation,646,0,47
Infrogmation,644,0,48
Infrogmation,643,0,49
Infrogmation,642,0,50
Infrogmation,641,0,51
Infrogmation,640,0,52
Infrogmation,639,0,53
Infrogmation,638,0,54
Infrogmation,637,0,55
Infrogmation,636,0,56
Infrogmation,635,0,57
Mav,418,6.273096985,1
Mav,417,5.41259875,2
Mav,424,4.163908135,3
Mav,423,4.153829601,4
Mav,419,4.029757536,5
Mav,508,3.995061359,6
Mav,416,3.876314195,7
Mav,421,3.493016745,8
Mav,509,3.330764969,9
Mav,507,3.330764969,10
Mav,469,3.143393652,11
Mav,468,3.05842616,12
Mav,485,2.982320866,13
Mav,471,2.90605677,14
Mav,458,2.78184019,15
Mav,502,2.759293874,16
Mav,501,2.608900645,17
Mav,610,2.601738088,18
Mav,567,2.522469844,19
Mav,524,2.479999955,20
Mav,512,2.462796427,21
Mav,510,2.462796427,22
Mav,557,2.36421321,23
Mav,517,2.329038921,24
Mav,487,2.038907809,25
Mav,498,1.986716629,26
Mav,497,1.986716629,27
Mav,489,1.97739447,28
Mav,462,1.763679478,29
Mav,438,1.444769393,30
Mav,644,0.708618923,31
Mav,673,0.531464192,32
Mav,667,0.531464192,33
Mav,665,0.531464192,34
Mav,660,0.531464192,35
Mav,659,0.531464192,36
Mav,658,0.531464192,37
Mav,657,0.531464192,38
Mav,656,0.531464192,39
Mav,655,0.531464192,40
Mav,654,0.531464192,41
Mav,653,0.531464192,42
Mav,652,0.531464192,43
Mav,651,0.531464192,44
Mav,649,0.531464192,45
Mav,648,0.531464192,46
Mav,647,0.531464192,47
Mav,646,0.531464192,48
Mav,643,0.531464192,49
Mav,642,0.531464192,50
Mav,641,0.531464192,51
Mav,640,0.531464192,52
Mav,639,0.531464192,53
Mav,638,0.531464192,54
Mav,637,0.531464192,55
Mav,636,0.531464192,56
Mav,635,0.531464192,57
Nixdorf,418,0.294806965,1
Nixdorf,417,0.252888795,2
Nixdorf,508,0.224483423,3
Nixdorf,424,0.210970626,4
Nixdorf,419,0.210970626,5
Nixdorf,416,0.210970626,6
Nixdorf,524,0.182565253,7
Nixdorf,517,0.182565253,8
Nixdorf,509,0.182565253,9
Nixdorf,507,0.182565253,10
Nixdorf,502,0.182565253,11
Nixdorf,501,0.182565253,12
Nixdorf,485,0.182565253,13
Nixdorf,610,0.167672678,14
Nixdorf,557,0.167672678,15
Nixdorf,471,0.160966341,16
Nixdorf,469,0.160966341,17
Nixdorf,468,0.160966341,18
Nixdorf,458,0.160966341,19
Nixdorf,423,0.140647084,20
Nixdorf,421,0.140647084,21
Nixdorf,567,0.125754509,22
Nixdorf,512,0.083836339,23
Nixdorf,510,0.083836339,24
Nixdorf,498,0.083836339,25
Nixdorf,497,0.083836339,26
Nixdorf,489,0.083836339,27
Nixdorf,487,0.083836339,28
Nixdorf,438,0.083836339,29
Nixdorf,462,0.040638515,30
Nixdorf,673,0,31
Nixdorf,667,0,32
Nixdorf,665,0,33
Nixdorf,660,0,34
Nixdorf,659,0,35
Nixdorf,658,0,36
Nixdorf,657,0,37
Nixdorf,656,0,38
Nixdorf,655,0,39
Nixdorf,654,0,40
Nixdorf,653,0,41
Nixdorf,652,0,42
Nixdorf,651,0,43
Nixdorf,649,0,44
Nixdorf,648,0,45
Nixdorf,647,0,46
Nixdorf,646,0,47
Nixdorf,644,0,48
Nixdorf,643,0,49
Nixdorf,642,0,50
Nixdorf,641,0,51
Nixdorf,640,0,52
Nixdorf,639,0,53
Nixdorf,638,0,54
Nixdorf,637,0,55
Nixdorf,636,0,56
Nixdorf,635,0,57
Minesweeper,418,3.266108963,1
Minesweeper,417,3.252503178,2
Minesweeper,423,2.612436828,3
Minesweeper,424,2.576210024,4
Minesweeper,419,2.553048409,5
Minesweeper,416,2.553048409,6
Minesweeper,508,2.370357807,7
Minesweeper,469,2.287270943,8
Minesweeper,468,2.287270943,9
Minesweeper,524,2.285708239,10
Minesweeper,517,2.285708239,11
Minesweeper,509,2.285708239,12
Minesweeper,507,2.285708239,13
Minesweeper,502,2.285708239,14
Minesweeper,501,2.285708239,15
Minesweeper,485,2.285708239,16
Minesweeper,471,2.264109327,17
Minesweeper,458,2.264109327,18
Minesweeper,421,2.091837026,19
Minesweeper,610,2.086304084,20
Minesweeper,567,1.9784929,21
Minesweeper,438,1.807783302,22
Minesweeper,557,1.39404295,23
Minesweeper,512,0.900481195,24
Minesweeper,510,0.900481195,25
Minesweeper,498,0.900481195,26
Minesweeper,497,0.900481195,27
Minesweeper,489,0.900481195,28
Minesweeper,487,0.900481195,29
Minesweeper,462,0.832837987,30
Minesweeper,673,0,31
Minesweeper,667,0,32
Minesweeper,665,0,33
Minesweeper,660,0,34
Minesweeper,659,0,35
Minesweeper,658,0,36
Minesweeper,657,0,37
Minesweeper,656,0,38
Minesweeper,655,0,39
Minesweeper,654,0,40
Minesweeper,653,0,41
Minesweeper,652,0,42
Minesweeper,651,0,43
Minesweeper,649,0,44
Minesweeper,648,0,45
Minesweeper,647,0,46
Minesweeper,646,0,47
Minesweeper,644,0,48
Minesweeper,643,0,49
Minesweeper,642,0,50
Minesweeper,641,0,51
Minesweeper,640,0,52
Minesweeper,639,0,53
Minesweeper,638,0,54
Minesweeper,637,0,55
Minesweeper,636,0,56
Minesweeper,635,0,57
Paul Benjamin Austin,418,0.881108808,1
Paul Benjamin Austin,417,0.844341408,2
Paul Benjamin Austin,424,0.614976888,3
Paul Benjamin Austin,419,0.614976888,4
Paul Benjamin Austin,416,0.614976888,5
Paul Benjamin Austin,508,0.575575758,6
Paul Benjamin Austin,610,0.518765013,7
Paul Benjamin Austin,524,0.49092619,8
Paul Benjamin Austin,517,0.49092619,9
Paul Benjamin Austin,509,0.49092619,10
Paul Benjamin Austin,507,0.49092619,11
Paul Benjamin Austin,502,0.49092619,12
Paul Benjamin Austin,501,0.49092619,13
Paul Benjamin Austin,485,0.49092619,14
Paul Benjamin Austin,471,0.469327278,15
Paul Benjamin Austin,469,0.469327278,16
Paul Benjamin Austin,468,0.469327278,17
Paul Benjamin Austin,458,0.469327278,18
Paul Benjamin Austin,423,0.460703475,19
Paul Benjamin Austin,567,0.434115445,20
Paul Benjamin Austin,421,0.363870692,21
Paul Benjamin Austin,557,0.35891753,22
Paul Benjamin Austin,438,0.307059947,23
Paul Benjamin Austin,512,0.189618394,24
Paul Benjamin Austin,510,0.189618394,25
Paul Benjamin Austin,498,0.189618394,26
Paul Benjamin Austin,497,0.189618394,27
Paul Benjamin Austin,489,0.189618394,28
Paul Benjamin Austin,487,0.189618394,29
Paul Benjamin Austin,462,0.146420569,30
Paul Benjamin Austin,673,0,31
Paul Benjamin Austin,667,0,32
Paul Benjamin Austin,665,0,33
Paul Benjamin Austin,660,0,34
Paul Benjamin Austin,659,0,35
Paul Benjamin Austin,658,0,36
Paul Benjamin Austin,657,0,37
Paul Benjamin Austin,656,0,38
Paul Benjamin Austin,655,0,39
Paul Benjamin Austin,654,0,40
Paul Benjamin Austin,653,0,41
Paul Benjamin Austin,652,0,42
Paul Benjamin Austin,651,0,43
Paul Benjamin Austin,649,0,44
Paul Benjamin Austin,648,0,45
Paul Benjamin Austin,647,0,46
Paul Benjamin Austin,646,0,47
Paul Benjamin Austin,644,0,48
Paul Benjamin Austin,643,0,49
Paul Benjamin Austin,642,0,50
Paul Benjamin Austin,641,0,51
Paul Benjamin Austin,640,0,52
Paul Benjamin Austin,639,0,53
Paul Benjamin Austin,638,0,54
Paul Benjamin Austin,637,0,55
Paul Benjamin Austin,636,0,56
Paul Benjamin Austin,635,0,57
Unukorno,417,0.253202013,1
Unukorno,418,0.251844054,2
Unukorno,424,0.211205539,3
Unukorno,419,0.211205539,4
Unukorno,416,0.211205539,5
Unukorno,508,0.181442208,6
Unukorno,524,0.16112295,7
Unukorno,517,0.16112295,8
Unukorno,509,0.16112295,9
Unukorno,507,0.16112295,10
Unukorno,502,0.16112295,11
Unukorno,501,0.16112295,12
Unukorno,485,0.16112295,13
Unukorno,471,0.16112295,14
Unukorno,469,0.16112295,15
Unukorno,468,0.16112295,16
Unukorno,458,0.16112295,17
Unukorno,423,0.140803693,18
Unukorno,421,0.140803693,19
Unukorno,610,0.124631463,20
Unukorno,567,0.104312205,21
Unukorno,438,0.083992948,22
Unukorno,557,0.081277029,23
Unukorno,512,0.040638515,24
Unukorno,510,0.040638515,25
Unukorno,498,0.040638515,26
Unukorno,497,0.040638515,27
Unukorno,489,0.040638515,28
Unukorno,487,0.040638515,29
Unukorno,462,0.040638515,30
Unukorno,673,0,31
Unukorno,667,0,32
Unukorno,665,0,33
Unukorno,660,0,34
Unukorno,659,0,35
Unukorno,658,0,36
Unukorno,657,0,37
Unukorno,656,0,38
Unukorno,655,0,39
Unukorno,654,0,40
Unukorno,653,0,41
Unukorno,652,0,42
Unukorno,651,0,43
Unukorno,649,0,44
Unukorno,648,0,45
Unukorno,647,0,46
Unukorno,646,0,47
Unukorno,644,0,48
Unukorno,643,0,49
Unukorno,642,0,50
Unukorno,641,0,51
Unukorno,640,0,52
Unukorno,639,0,53
Unukorno,638,0,54
Unukorno,637,0,55
Unukorno,636,0,56
Unukorno,635,0,57
Den fjättrade ankan~enwiki,417,0.253202013,1
Den fjättrade ankan~enwiki,418,0.251844054,2
Den fjättrade ankan~enwiki,424,0.211205539,3
Den fjättrade ankan~enwiki,419,0.211205539,4
Den fjättrade ankan~enwiki,416,0.211205539,5
Den fjättrade ankan~enwiki,508,0.181442208,6
Den fjättrade ankan~enwiki,524,0.16112295,7
Den fjättrade ankan~enwiki,517,0.16112295,8
Den fjättrade ankan~enwiki,509,0.16112295,9
Den fjättrade ankan~enwiki,507,0.16112295,10
Den fjättrade ankan~enwiki,502,0.16112295,11
Den fjättrade ankan~enwiki,501,0.16112295,12
Den fjättrade ankan~enwiki,485,0.16112295,13
Den fjättrade ankan~enwiki,471,0.16112295,14
Den fjättrade ankan~enwiki,469,0.16112295,15
Den fjättrade ankan~enwiki,468,0.16112295,16
Den fjättrade ankan~enwiki,458,0.16112295,17
Den fjättrade ankan~enwiki,423,0.140803693,18
Den fjättrade ankan~enwiki,421,0.140803693,19
Den fjättrade ankan~enwiki,610,0.124631463,20
Den fjättrade ankan~enwiki,567,0.104312205,21
Den fjättrade ankan~enwiki,438,0.083992948,22
Den fjättrade ankan~enwiki,557,0.081277029,23
Den fjättrade ankan~enwiki,512,0.040638515,24
Den fjättrade ankan~enwiki,510,0.040638515,25
Den fjättrade ankan~enwiki,498,0.040638515,26
Den fjättrade ankan~enwiki,497,0.040638515,27
Den fjättrade ankan~enwiki,489,0.040638515,28
Den fjättrade ankan~enwiki,487,0.040638515,29
Den fjättrade ankan~enwiki,462,0.040638515,30
Den fjättrade ankan~enwiki,673,0,31
Den fjättrade ankan~enwiki,667,0,32
Den fjättrade ankan~enwiki,665,0,33
Den fjättrade ankan~enwiki,660,0,34
Den fjättrade ankan~enwiki,659,0,35
Den fjättrade ankan~enwiki,658,0,36
Den fjättrade ankan~enwiki,657,0,37
Den fjättrade ankan~enwiki,656,0,38
Den fjättrade ankan~enwiki,655,0,39
Den fjättrade ankan~enwiki,654,0,40
Den fjättrade ankan~enwiki,653,0,41
Den fjättrade ankan~enwiki,652,0,42
Den fjättrade ankan~enwiki,651,0,43
Den fjättrade ankan~enwiki,649,0,44
Den fjättrade ankan~enwiki,648,0,45
Den fjättrade ankan~enwiki,647,0,46
Den fjättrade ankan~enwiki,646,0,47
Den fjättrade ankan~enwiki,644,0,48
Den fjättrade ankan~enwiki,643,0,49
Den fjättrade ankan~enwiki,642,0,50
Den fjättrade ankan~enwiki,641,0,51
Den fjättrade ankan~enwiki,640,0,52
Den fjättrade ankan~enwiki,639,0,53
Den fjättrade ankan~enwiki,638,0,54
Den fjättrade ankan~enwiki,637,0,55
Den fjättrade ankan~enwiki,636,0,56
Den fjättrade ankan~enwiki,635,0,57
Dgrant,417,0.253202013,1
Dgrant,418,0.251844054,2
Dgrant,424,0.211205539,3
Dgrant,419,0.211205539,4
Dgrant,416,0.211205539,5
Dgrant,508,0.181442208,6
Dgrant,524,0.16112295,7
Dgrant,517,0.16112295,8
Dgrant,509,0.16112295,9
Dgrant,507,0.16112295,10
Dgrant,502,0.16112295,11
Dgrant,501,0.16112295,12
Dgrant,485,0.16112295,13
Dgrant,471,0.16112295,14
Dgrant,469,0.16112295,15
Dgrant,468,0.16112295,16
Dgrant,458,0.16112295,17
Dgrant,423,0.140803693,18
Dgrant,421,0.140803693,19
Dgrant,610,0.124631463,20
Dgrant,567,0.104312205,21
Dgrant,438,0.083992948,22
Dgrant,557,0.081277029,23
Dgrant,512,0.040638515,24
Dgrant,510,0.040638515,25
Dgrant,498,0.040638515,26
Dgrant,497,0.040638515,27
Dgrant,489,0.040638515,28
Dgrant,487,0.040638515,29
Dgrant,462,0.040638515,30
Dgrant,673,0,31
Dgrant,667,0,32
Dgrant,665,0,33
Dgrant,660,0,34
Dgrant,659,0,35
Dgrant,658,0,36
Dgrant,657,0,37
Dgrant,656,0,38
Dgrant,655,0,39
Dgrant,654,0,40
Dgrant,653,0,41
Dgrant,652,0,42
Dgrant,651,0,43
Dgrant,649,0,44
Dgrant,648,0,45
Dgrant,647,0,46
Dgrant,646,0,47
Dgrant,644,0,48
Dgrant,643,0,49
Dgrant,642,0,50
Dgrant,641,0,51
Dgrant,640,0,52
Dgrant,639,0,53
Dgrant,638,0,54
Dgrant,637,0,55
Dgrant,636,0,56
Dgrant,635,0,57
JohnOwens,417,0.253202013,1
JohnOwens,418,0.251844054,2
JohnOwens,424,0.211205539,3
JohnOwens,419,0.211205539,4
JohnOwens,416,0.211205539,5
JohnOwens,508,0.181442208,6
JohnOwens,524,0.16112295,7
JohnOwens,517,0.16112295,8
JohnOwens,509,0.16112295,9
JohnOwens,507,0.16112295,10
JohnOwens,502,0.16112295,11
JohnOwens,501,0.16112295,12
JohnOwens,485,0.16112295,13
